scene_id,date,platform,product_type,instrument_mode,polarizations,orbit_state,bbox,center_lat,center_lon
S1A_IW_GRDH_1SDV_20200807T124724_20200807T124749_033801_03EB34_A42A_COG,2020-08-07 12:47:24.463023+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[77.429054, 28.738111, 80.347145, 30.657621]",29.697866,78.8880995
S1A_IW_GRDH_1SDV_20200807T124904_20200807T124929_033801_03EB34_DDBA_COG,2020-08-07 12:49:04.463642+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[76.107635, 34.774506, 79.229851, 36.680286]",35.727396,77.668743
S1A_IW_GRDH_1SDV_20200808T114854_20200808T114919_033815_03EBA4_DB75_COG,2020-08-08 11:48:54.232507+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.546043, 25.46315, 95.394104, 27.392757]",26.4279535,93.9700735
S1A_IW_GRDH_1SDV_20200810T003831_20200810T003856_033837_03EC6D_2911_COG,2020-08-10 00:38:31.046100+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.352745, 18.036724, 80.023453, 19.974266]",19.005495,78.688099
S1A_IW_GRDH_1SDV_20200810T131211_20200810T131236_033845_03ECA5_4F91_COG,2020-08-10 13:12:11.675534+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[71.169159, 29.08942, 74.101738, 31.00596]",30.047690000000003,72.6354485
S1A_IW_GRDH_1SDV_20200812T002103_20200812T002128_033866_03ED6B_5679_COG,2020-08-12 00:21:03.819940+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[82.170021, 21.656815, 84.890221, 23.586964]",22.6218895,83.53012100000001
S1A_IW_GRDH_1SDV_20200817T232936_20200817T233001_033953_03F07F_7338_COG,2020-08-17 23:29:36.046456+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.897949, 29.257698, 98.82502, 31.173281]",30.2154895,97.3614845
S1A_IW_GRDH_1SDV_20200820T005332_20200820T005357_033983_03F190_0597_COG,2020-08-20 00:53:32.656186+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[74.243767, 23.249826, 77.010551, 25.174963]",24.2123945,75.627159
S1A_IW_GRDH_1SDV_20200824T002511_20200824T002536_034041_03F396_6A93_COG,2020-08-24 00:25:11.903064+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.248138, 6.701947, 81.801941, 8.663279]",7.682613,80.52503949999999
S1A_IW_GRDH_1SDV_20200824T002536_20200824T002602_034041_03F396_2EBB_COG,2020-08-24 00:25:36.903407+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.950752, 5.159807, 81.478088, 7.157456]",6.1586315,80.21441999999999
S1A_IW_GRDH_1SDV_20200829T233001_20200829T233026_034128_03F6AD_5488_COG,2020-08-29 23:30:01.865387+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.635315, 27.744665, 98.494934, 29.6679]",28.7062825,97.0651245
S1A_IW_GRDH_1SDV_20200903T003922_20200903T003947_034187_03F8BE_BC02_COG,2020-09-03 00:39:22.302089+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[76.767319, 15.013996, 79.394043, 16.959496]",15.986746,78.080681
S1A_IW_GRDH_1SDV_20200903T233656_20200903T233721_034201_03F92F_C68D_COG,2020-09-03 23:36:56.931145+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[94.455856, 32.499786, 97.490128, 34.408527]",33.4541565,95.972992
S1A_IW_GRDH_1SDV_20200908T114313_20200908T114338_034267_03FB87_A547_COG,2020-09-08 11:43:13.873168+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.591423, 34.620197, 95.725876, 36.527325]",35.573761,94.1586495
S1A_IW_GRDH_1SDV_20200910T002731_20200910T002756_034289_03FC44_BC61_COG,2020-09-10 00:27:31.486110+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.34185, 28.15303, 84.172974, 30.073833]",29.1134315,82.75741199999999
S1A_IW_GRDH_1SDV_20200910T003116_20200910T003141_034289_03FC44_57C3_COG,2020-09-10 00:31:16.486408+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.740959, 14.557153, 81.360405, 16.503563]",15.530358,80.050682
S1A_IW_GRDH_1SDV_20200911T120006_20200911T120035_034311_03FD12_DA5F_COG,2020-09-11 12:00:06.278261+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.368965, 6.289672, 94.958847, 8.497384]",7.393528,93.663906
S1A_IW_GRDH_1SDV_20200920T114224_20200920T114249_034442_0401C3_21DB_COG,2020-09-20 11:42:24.261011+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[93.305824, 31.609327, 96.323982, 33.5228]",32.5660635,94.814903
S1A_IW_GRDH_1SDV_20200920T132054_20200920T132119_034443_0401CB_0F49_COG,2020-09-20 13:20:54.425718+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[68.772163, 30.727627, 71.746056, 32.641972]",31.6847995,70.2591095
S1A_IW_GRDH_1SDV_20200921T122403_20200921T122428_034457_040244_2900_COG,2020-09-21 12:24:03.634889+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[82.589424, 33.460407, 85.68499, 35.369125]",34.414766,84.13720699999999
S1A_IW_GRDH_1SDV_20201002T234826_20201002T234851_034624_040823_88C2_COG,2020-10-02 23:48:26.801551+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[90.188911, 20.707981, 92.923203, 22.644255]",21.676118,91.556057
S1A_IW_GRDH_1SDV_20201003T012450_20201003T012515_034625_04082A_68D1_COG,2020-10-03 01:24:50.233876+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[67.130165, 29.232811, 70.065041, 31.150564]",30.1916875,68.59760299999999
S1A_IW_GRDH_1SDV_20201004T003257_20201004T003322_034639_0408AD_FB7E_COG,2020-10-04 00:32:57.164283+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.551437, 8.508871, 80.117317, 10.470856]",9.489863499999998,78.834377
S1A_IW_GRDH_1SDV_20201005T120635_20201005T120700_034661_04096B_C1C6_COG,2020-10-05 12:06:35.593396+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[87.547722, 29.788317, 90.532646, 31.705034]",30.7466755,89.040184
S1A_IW_GRDH_1SDV_20201007T005219_20201007T005244_034683_040A32_556A_COG,2020-10-07 00:52:19.610530+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.126114, 27.775265, 77.998497, 29.691299]",28.733282000000003,76.56230550000001
S1A_IW_GRDH_1SDV_20201007T005309_20201007T005334_034683_040A32_C474_COG,2020-10-07 00:53:09.610833+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[74.538231, 24.758556, 77.335754, 26.680923]",25.7197395,75.9369925
S1A_IW_GRDH_1SDV_20201009T233953_20201009T234018_034726_040BA9_B675_COG,2020-10-09 23:39:53.095542+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.478775, 21.929886, 95.238182, 23.862547]",22.8962165,93.8584785
S1A_IW_GRDH_1SDV_20201011T125507_20201011T125536_034749_040C7F_728C_COG,2020-10-11 12:55:07.909693+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[75.752129, 26.752068, 78.675964, 28.915691]",27.8338795,77.2140465
S1A_IW_GRDH_1SDV_20201014T114249_20201014T114314_034792_040E00_6EAD_COG,2020-10-14 11:42:49.814586+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.946892, 33.116173, 96.03405, 35.024597]",34.070385,94.490471
S1A_IW_GRDH_1SDV_20201014T132029_20201014T132054_034793_040E08_52DD_COG,2020-10-14 13:20:29.978019+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[69.104256, 29.217791, 72.024612, 31.136744]",30.1772675,70.564434
S1A_IW_GRDH_1SDV_20201016T002847_20201016T002912_034814_040EC0_8999_COG,2020-10-16 00:28:47.367603+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[80.487381, 23.622967, 83.264908, 25.545845]",24.584406,81.87614450000001
S1A_IW_GRDH_1SDV_20210502T011605_20210502T011630_037702_0472E7_7922_COG,2021-05-02 01:16:05.884141+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[69.53273, 30.936237, 72.534317, 32.852398]",31.8943175,71.0335235
S1A_IW_GRDH_1SDV_20210502T011900_20210502T011926_037702_0472E7_C2C8_COG,2021-05-02 01:19:00.884136+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[67.477821, 20.341658, 70.228668, 22.314308]",21.327983,68.8532445
S1A_IW_GRDH_1SDV_20210502T121620_20210502T121645_037709_047321_A202_COG,2021-05-02 12:16:20.453469+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.150108, 35.418007, 87.350914, 37.320824]",36.3694155,85.750511
S1A_IW_GRDH_1SDV_20210505T123941_20210505T124006_037753_0474A9_1C47_COG,2021-05-05 12:39:41.021005+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[79.147301, 30.555283, 82.124474, 32.470066]",31.512674500000003,80.6358875
S1A_IW_GRDH_1SDV_20210506T004523_20210506T004548_037760_0474DD_5246_COG,2021-05-06 00:45:23.441991+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[76.245651, 22.961222, 79.003967, 24.887394]",23.924308,77.624809
S1A_IW_GRDH_1SDV_20210506T004728_20210506T004753_037760_0474DD_B489_COG,2021-05-06 00:47:28.441328+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[74.783157, 15.408092, 77.416557, 17.352411]",16.3802515,76.099857
S1A_IW_GRDH_1SDV_20210507T012448_20210507T012513_037775_047557_51EA_COG,2021-05-07 01:24:48.244173+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[67.1306, 29.232944, 70.065231, 31.150696]",30.19182,68.5979155
S1A_IW_GRDH_1SDV_20210507T122311_20210507T122336_037782_04758A_B9BA_COG,2021-05-07 12:23:11.963527+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[83.285507, 30.448887, 86.282158, 32.362633]",31.40576,84.78383249999999
S1A_IW_GRDH_1SDV_20210507T122451_20210507T122516_037782_04758A_2DEC_COG,2021-05-07 12:24:51.963804+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[81.795059, 36.463757, 85.046104, 38.364155]",37.413956,83.4205815
S1A_IW_GRDH_1SDV_20210508T002705_20210508T002730_037789_0475C9_6A49_COG,2021-05-08 00:27:05.206283+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.590363, 29.668552, 84.510963, 31.578175]",30.6233635,83.050663
S1A_IW_GRDH_1SDV_20210508T003050_20210508T003115_037789_0475C9_A892_COG,2021-05-08 00:30:50.205478+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.034485, 16.069021, 81.671387, 18.011818]",17.0404195,80.352936
S1A_IW_GRDH_1SDV_20210511T005509_20210511T005534_037833_047720_8157_COG,2021-05-11 00:55:09.977284+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.104691, 17.375589, 75.763954, 19.315203]",18.345396,74.43432250000001
S1A_IW_GRDH_1SDV_20210511T114804_20210511T114829_037840_047751_3EBB_COG,2021-05-11 11:48:04.896845+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[93.201797, 22.446501, 95.988503, 24.381756]",23.4141285,94.59515
S1A_IW_GRDH_1SDV_20210511T235642_20210511T235707_037847_047785_7EB1_COG,2021-05-11 23:56:42.512365+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[88.084763, 20.486332, 90.822655, 22.423229]",21.4547805,89.453709
S1A_IW_GRDH_1SDV_20210513T113413_20210513T113438_037869_04782B_7EC2_COG,2021-05-13 11:34:13.155848+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[95.308479, 31.84527, 98.327995, 33.757263]",32.8012665,96.818237
S1A_IW_GRDH_1SDV_20210523T132624_20210523T132649_038016_047CA0_666C_COG,2021-05-23 13:26:24.833083+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[68.821609, 20.914427, 71.570259, 22.850735]",21.882581,70.195934
S1A_IW_GRDH_1SDV_20210527T232538_20210527T232606_038080_047E82_99F6_COG,2021-05-27 23:25:38.178067+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.00071, 13.668566, 97.672066, 15.810363]",14.7394645,96.336388
S1A_IW_GRDH_1SDV_20210602T011010_20210602T011035_038154_0480CD_1510_COG,2021-06-02 01:10:10.912269+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[69.986206, 22.66955, 72.771492, 24.602921]",23.6362355,71.378849
S1A_IW_GRDH_1SDV_20210602T120006_20210602T120035_038161_0480FC_D662_COG,2021-06-02 12:00:06.286456+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.369865, 6.289408, 94.959816, 8.497121]",7.3932645,93.6648405
S1A_IW_GRDH_1SDV_20210602T120429_20210602T120454_038161_0480FD_0861_COG,2021-06-02 12:04:29.941406+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[89.114288, 22.23037, 91.906509, 24.1665]",23.198435,90.5103985
S1A_IW_GRDH_1SDV_20210602T120454_20210602T120519_038161_0480FD_7E73_COG,2021-06-02 12:04:54.942382+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[88.791306, 23.739933, 91.614479, 25.672596]",24.7062645,90.2028925
S1A_IW_GRDH_1SDV_20210604T005151_20210604T005216_038183_0481A3_669A_COG,2021-06-04 00:51:51.238869+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.454712, 29.449299, 78.340561, 31.366785]",30.408042,76.8976365
S1A_IW_GRDH_1SDV_20210606T233747_20210606T233812_038226_0482DF_4B01_COG,2021-06-06 23:37:47.658980+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[93.870583, 29.485817, 96.804581, 31.401125]",30.443471,95.337582
S1A_IW_GRDH_1SDV_20210606T234017_20210606T234042_038226_0482DF_208A_COG,2021-06-06 23:40:17.658766+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.183273, 20.420582, 94.919006, 22.355831]",21.3882065,93.5511395
S1A_IW_GRDH_1SDV_20210608T002155_20210608T002220_038241_048350_28AF_COG,2021-06-08 00:21:55.804829+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.583862, 18.636408, 84.257767, 20.572699]",19.6045535,82.9208145
S1A_IW_GRDH_1SDV_20210609T005958_20210609T010023_038256_0483BC_D233_COG,2021-06-09 00:59:58.840807+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.470848, 29.841433, 76.402863, 31.753981]",30.797707,74.93685550000001
S1A_IW_GRDH_1SDV_20210613T003027_20210613T003052_038314_048583_70AD_COG,2021-06-13 00:30:27.373017+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.32457, 17.580645, 81.979218, 19.520346]",18.5504955,80.651894
S1A_IW_GRDH_1SDV_20210625T003142_20210625T003207_038489_048ABF_E279_COG,2021-06-25 00:31:42.947777+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.446106, 13.045504, 81.04998, 14.995482]",14.020493,79.748043
S1A_IW_GRDH_1SDV_20210630T003949_20210630T004014_038562_048CE9_37C8_COG,2021-06-30 00:39:49.543511+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[76.464752, 13.503987, 79.082733, 15.451616]",14.4778015,77.7737425
S1A_IW_GRDH_1SDV_20210701T121145_20210701T121214_038584_048D87_6709_COG,2021-07-01 12:11:45.021262+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[87.778008, 18.572058, 90.550735, 20.760551]",19.6663045,89.1643715
S1A_IW_GRDH_1SDV_20210702T002132_20210702T002157_038591_048DBF_E138_COG,2021-07-02 00:21:32.310645+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.874489, 20.147329, 84.579216, 22.078959]",21.113144,83.2268525
S1A_IW_GRDH_1SDV_20210702T002445_20210702T002514_038591_048DC0_0EE3_COG,2021-07-02 00:24:45.662000+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.563377, 8.211798, 82.163101, 10.414141]",9.3129695,80.863239
S1A_IW_GRDH_1SDV_20210703T115550_20210703T115615_038613_048E63_55D2_COG,2021-07-03 11:55:50.257255+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[91.529015, 20.540873, 94.284897, 22.480589]",21.510731,92.906956
S1A_IW_GRDH_1SDV_20210705T004437_20210705T004502_038635_048F13_93D2_COG,2021-07-05 00:44:37.005931+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[76.834496, 25.978594, 79.660728, 27.898237]",26.9384155,78.247612
S1A_IW_GRDH_1SDV_20210705T234443_20210705T234508_038649_048F89_FA4B_COG,2021-07-05 23:44:43.316457+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.756569, 34.292789, 95.873772, 36.196545]",35.244667,94.3151705
S1A_IW_GRDH_1SDV_20210706T122455_20210706T122520_038657_048FC6_6CDF_COG,2021-07-06 12:24:55.433571+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[81.79538, 36.463715, 85.046753, 38.364075]",37.413895,83.4210665
S1A_IW_GRDH_1SDV_20210707T003208_20210707T003233_038664_049005_8F95_COG,2021-07-07 00:32:08.648448+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.149445, 11.533438, 80.738083, 13.487463]",12.5104505,79.443764
S1A_IW_GRDH_1SDV_20210712T003810_20210712T003835_038737_049231_7C2A_COG,2021-07-12 00:38:10.218296+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.646729, 19.54718, 80.338394, 21.481644]",20.514412,78.9925615
S1A_IW_GRDH_1SDV_20210712T004040_20210712T004105_038737_049231_2866_COG,2021-07-12 00:40:40.218647+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.877502, 10.478415, 78.455559, 12.436139]",11.457277,77.1665305
S1A_IW_GRDH_1SDV_20210712T233749_20210712T233814_038751_04929A_8A4C_COG,2021-07-12 23:37:49.864252+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[93.870094, 29.485752, 96.803986, 31.401014]",30.443383,95.33704
S1A_IW_GRDH_1SDV_20210714T002515_20210714T002540_038766_04930F_C9FE_COG,2021-07-14 00:25:15.381587+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.248077, 6.702076, 81.801849, 8.663348]",7.682711999999999,80.524963
S1A_IW_GRDH_1SDV_20210722T005539_20210722T005604_038883_049695_D65B_COG,2021-07-22 00:55:39.161390+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[72.810966, 15.864453, 75.451431, 17.807463]",16.835957999999998,74.1311985
S1A_IW_GRDH_1SDV_20210801T010949_20210801T011014_039029_049AEF_3DFD_COG,2021-08-01 01:09:49.590325+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[70.274719, 24.179306, 73.096733, 26.108772]",25.144039,71.685726
S1A_IW_GRDH_1SDV_20210804T123038_20210804T123103_039080_049C77_ED9F_COG,2021-08-04 12:30:38.262146+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[81.903984, 27.255713, 84.752701, 29.184153]",28.219933,83.32834249999999
S1A_IW_GRDH_1SDV_20210807T002159_20210807T002224_039116_049DB5_0199_COG,2021-08-07 00:21:59.433682+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.583885, 18.636209, 84.2575, 20.572454]",19.6043315,82.9206925
S1A_IW_GRDH_1SDV_20210810T004504_20210810T004529_039160_049F39_77C3_COG,2021-08-10 00:45:04.105208+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[76.538269, 24.470339, 79.332146, 26.392662]",25.4315005,77.93520749999999
S1A_IW_GRDH_1SDV_20210817T131122_20210817T131147_039270_04A303_8777_COG,2021-08-17 13:11:22.850005+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[71.900665, 25.771391, 74.750999, 27.696457]",26.733924,73.32583199999999
S1A_IW_GRDH_1SDV_20210820T010258_20210820T010323_039306_04A443_22F2_COG,2021-08-20 01:02:58.014687+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[71.419022, 19.278347, 74.110268, 21.214005]",20.246176,72.764645
S1A_IW_GRDH_1SDV_20210827T005516_20210827T005541_039408_04A7BA_2789_COG,2021-08-27 00:55:16.171780+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.10508, 17.37542, 75.764366, 19.315067]",18.3452435,74.43472299999999
S1A_IW_GRDH_1SDV_20210902T000520_20210902T000549_039495_04AAB3_38EF_COG,2021-09-02 00:05:20.964835+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[85.771675, 19.157747, 88.531975, 21.308336]",20.2330415,87.151825
S1A_IW_GRDH_1SDV_20210903T004710_20210903T004735_039510_04AB39_4E8F_COG,2021-09-03 00:47:10.192071+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.077309, 16.919159, 77.729965, 18.859888]",17.889523500000003,76.403637
S1A_IW_GRDH_1SDV_20210906T120550_20210906T120615_039561_04AD0D_1BFB_COG,2021-09-06 12:05:50.472443+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[88.213295, 26.759398, 91.040771, 28.695265]",27.7273315,89.62703300000001
S1A_IW_GRDH_1SDV_20210908T005451_20210908T005516_039583_04ADCE_4BD0_COG,2021-09-08 00:54:51.759098+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.397125, 18.886467, 76.083176, 20.821812]",19.8541395,74.7401505
S1A_IW_GRDH_1SDV_20210908T235534_20210908T235559_039597_04AE3C_CE15_COG,2021-09-08 23:55:34.279901+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[88.957405, 25.015776, 91.788963, 26.942175]",25.9789755,90.373184
S1A_IW_GRDH_1SDV_20210910T233933_20210910T233958_039626_04AF45_B8EC_COG,2021-09-10 23:39:33.028490+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.770699, 23.439646, 95.555328, 25.369459]",24.4045525,94.1630135
S1A_IW_GRDH_1SDV_20210911T121357_20210911T121422_039634_04AF85_2DF3_COG,2021-09-11 12:13:57.907688+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[86.250572, 26.365606, 89.045609, 28.304379]",27.3349925,87.6480905
S1A_IW_GRDH_1SDV_20210913T115914_20210913T115939_039663_04B08B_7E04_COG,2021-09-13 11:59:14.050310+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[88.955414, 32.621334, 92.024277, 34.532848]",33.577091,90.4898455
S1A_IW_GRDH_1SDV_20210917T002712_20210917T002737_039714_04B23D_9B6B_COG,2021-09-17 00:27:12.456901+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.590744, 29.668308, 84.511589, 31.577978]",30.623143,83.0511665
S1A_IW_GRDH_1SDV_20210917T002737_20210917T002802_039714_04B23D_460C_COG,2021-09-17 00:27:37.456379+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[81.342354, 28.152988, 84.173462, 30.073814]",29.113401,82.757908
S1A_IW_GRDH_1SDV_20210919T001408_20210919T001435_039743_04B33F_650E_COG,2021-09-19 00:14:08.836047+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[83.377838, 17.279495, 86.054817, 19.295736]",18.2876155,84.7163275
S1A_IW_GRDH_1SDV_20210919T231939_20210919T232004_039757_04B3B6_934E_COG,2021-09-19 23:19:39.463050+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.554039, 6.070462, 98.12883, 8.043393]",7.0569275000000005,96.8414345
S1A_IW_GRDH_1SDV_20210920T005542_20210920T005607_039758_04B3BB_0572_COG,2021-09-20 00:55:42.165567+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[72.811096, 15.864459, 75.451668, 17.807484]",16.8359715,74.131382
S1A_IW_GRDH_1SDV_20210924T002251_20210924T002321_039816_04B5AC_B891_COG,2021-09-24 00:22:51.534641+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[80.950577, 15.337951, 83.636787, 17.556246]",16.447098500000003,82.29368199999999
S1A_IW_GRDH_1SDV_20211001T124707_20211001T124732_039926_04B98B_B187_COG,2021-10-01 12:47:07.681462+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[77.754417, 27.230307, 80.640099, 29.151701]",28.191004,79.197258
S1A_IW_GRDH_1SDV_20211004T003450_20211004T003519_039962_04BAC8_DDFF_COG,2021-10-04 00:34:50.112101+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.91613, 31.629269, 82.94516, 33.779133]",32.704201,81.430645
S1A_IW_GRDH_1SDV_20211004T004044_20211004T004109_039962_04BAC8_1E19_COG,2021-10-04 00:40:44.134989+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.877563, 10.478455, 78.455933, 12.436249]",11.457352,77.166748
S1A_IW_GRDH_1SDV_20211004T131411_20211004T131436_039970_04BB0C_5C73_COG,2021-10-04 13:14:11.262930+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[69.626595, 35.819626, 72.846832, 37.717678]",36.768652,71.23671350000001
S1A_IW_GRDH_1SDV_20211005T121448_20211005T121513_039984_04BB88_50F4_COG,2021-10-05 12:14:48.535833+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[85.573944, 29.394781, 88.538429, 31.312113]",30.353447,87.0561865
